state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,new_votes_relevant,new_votes_formatted,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg,counties_partition,total_votes_count,dd,tt,state_clean,trump_win_rate_list,ddtt,idx
South Dakota (EV: 3),58:54.9,Trump,Biden,244155,127212,116943,41154,2,2,2,0.5,0.5,653,693,1.959104204,7.09E-05,0.3,{'Union': 2},381621,20201104,1558,South Dakota,0.657449369,202011041558,SD
Michigan (EV: 16),01:01.6,Biden,Trump,2520063,2510069,9994,424371,2283,2250,"2,250",0.583111111,0.416888889,4455,4974,0.511959476,0.000509153,0.536033333,{'Oakland': 2283},5114931,20201104,1601,Michigan,0.499006587,202011041601,MI
Minnesota (EV: 10),01:01.6,Biden,Trump,1682651,1454062,228589,162725,747,719,719,0.350486787,0.649513213,3767,4110,1.219060141,0.002612586,0.636488072,{'Mower': 747},3201990,20201104,1601,Minnesota,0.463562334,202011041601,MN
Pennsylvania (EV: 20),01:30.8,Trump,Biden,3021061,2480467,540594,1349682,4467,4428,"4,428",0.398599819,0.601400181,7102,9128,0.702817128,0.000333248,0.57,{'Luzerne': 4467},5575573,20201104,1601,Pennsylvania,0.54913126,202011041601,PA
Pennsylvania (EV: 20),03:50.7,Trump,Biden,3021331,2480744,540587,1349126,556,547,547,0.493601463,0.506398537,7102,9128,0.702898086,8.10E-05,0.5693,"{'Carbon': 531, 'Dauphin': 25}",5576129,20201104,1603,Pennsylvania,0.549125739,202011041603,PA
South Dakota (EV: 3),03:50.7,Trump,Biden,244156,127213,116943,41152,2,2,2,0.5,0.5,653,693,1.959175117,7.09E-05,0.333333333,{'Union': 2},381623,20201104,1603,South Dakota,0.657448522,202011041603,SD
Maine (EV: 4),05:16.6,Biden,Trump,344749,268039,76710,186908,335,323,323,0.368421053,0.631578947,316,552,0.711306832,0.000144329,0.532938689,{'Washington': 335},632553,20201104,1605,Maine,0.437409022,202011041605,ME
Maine (EV: 4),12:53.5,Biden,Trump,347165,270725,76440,181629,5279,5102,"5,102",0.473539788,0.526460212,317,552,0.716683047,0.005376215,0.530985999,{'York': 5279},637832,20201104,1612,Maine,0.43814433,202011041612,ME
Michigan (EV: 16),12:53.5,Biden,Trump,2524228,2512465,11763,417723,6648,6561,"6,561",0.634811766,0.365188234,4459,4974,0.514300401,0.002340925,0.504366667,{'Oakland': 6648},5121579,20201104,1612,Michigan,0.49883227,202011041612,MI
Pennsylvania (EV: 20),12:53.5,Trump,Biden,3025570,2491390,534180,1334096,15030,14885,"14,885",0.284783339,0.715216661,7115,9128,0.702752121,-0.000145965,0.654133333,{'Lancaster': 15030},5591159,20201104,1612,Pennsylvania,0.548412532,202011041612,PA
South Dakota (EV: 3),12:53.5,Trump,Biden,244157,127214,116943,41150,2,2,2,0.5,0.5,653,693,1.959246037,7.09E-05,0.357142857,"{'Dewey': 1, 'Haakon': 1}",381625,20201104,1612,South Dakota,0.657447674,202011041612,SD
Connecticut (EV: 7),19:06.3,Biden,Trump,935870,638267,297603,225409,6622,6614,"6,614",0.799516178,0.200483822,634,753,1.170545472,0.027809119,0.370557137,{'Fairfield': 6622},1598908,20201104,1619,Connecticut,0.405471061,202011041619,CT
Maryland (EV: 10),19:06.3,Biden,Trump,1354795,752818,601977,891525,12018,11741,"11,741",0.21914658,0.78085342,1405,2019,0.846228616,0.000862498,0.6184,"{'Allegany': 8256, 'Anne Arundel': 2275, 'Baltimore City': 613, 'Howard': 874}",2145505,20201104,1619,Maryland,0.357189864,202011041619,MD
Michigan (EV: 16),19:06.3,Biden,Trump,2565600,2533035,32565,354758,62965,61942,"61,942",0.667915146,0.332084854,4459,4974,0.546616257,0.032315856,0.332084854,{'Wayne': 62965},5184544,20201104,1619,Michigan,0.496806498,202011041619,MI
Minnesota (EV: 10),19:49.0,Biden,Trump,1682868,1454343,228525,162208,517,498,498,0.435742972,0.564257028,3768,4110,1.221150014,0.002089873,0.630078403,{'Mower': 517},3202507,20201104,1619,Minnesota,0.463578318,202011041619,MN
California (EV: 55),25:02.0,Biden,Trump,7729862,3900809,3829053,5643633,1399,1364,"1,364",0.389296188,0.610703812,14902,20498,0.846771785,5.86E-05,0.581033069,{'San Joaquin': 1399},11852273,20201104,1625,California,0.33538985,202011041625,CA
Connecticut (EV: 7),25:02.0,Biden,Trump,936405,638498,297907,224627,782,766,766,0.69843342,0.30156658,635,753,1.173567203,0.003021731,0.366510987,"{'Litchfield': 655, 'New London': 125, 'Tolland': 2}",1599690,20201104,1625,Connecticut,0.405420524,202011041625,CT
Michigan (EV: 16),25:02.0,Biden,Trump,2567266,2533840,33426,352243,2515,2471,"2,471",0.674220963,0.325779037,4462,4974,0.548190402,0.001574145,0.331566667,{'Isabella': 2515},5187059,20201104,1625,Michigan,0.496723652,202011041625,MI
Pennsylvania (EV: 20),25:02.0,Trump,Biden,3031700,2518767,512933,1300198,33898,33507,"33,507",0.182946847,0.817053153,7140,9128,0.699763441,-0.002988679,0.817053153,{'Chester': 33898},5625057,20201104,1625,Pennsylvania,0.546206292,202011041625,PA
South Dakota (EV: 3),25:02.0,Trump,Biden,244157,127216,116941,41148,2,2,2,0,1,653,693,1.959292006,4.60E-05,0.4375,{'Meade': 2},381627,20201104,1625,South Dakota,0.657444133,202011041625,SD
Connecticut (EV: 7),30:00.9,Biden,Trump,936450,638567,297883,224510,117,114,114,0.394736842,0.605263158,635,753,1.17386393,0.000296727,0.36857685,{'Hartford': 117},1599807,20201104,1630,Connecticut,0.405434989,202011041630,CT
Maine (EV: 4),30:00.9,Biden,Trump,348754,272197,76557,178487,3142,3061,"3,061",0.519111402,0.480888598,318,552,0.720834928,0.004151881,0.523313988,{'Cumberland': 3142},640974,20201104,1630,Maine,0.438355039,202011041630,ME
Michigan (EV: 16),30:00.9,Biden,Trump,2573254,2541943,31311,338034,14209,14091,"14,091",0.424952097,0.575047903,4471,4974,0.547038674,-0.001151729,0.4457,{'Jackson': 14346},5201268,20201104,1630,Michigan,0.496939414,202011041630,MI
New Hampshire (EV: 4),30:00.9,Biden,Trump,323897,275142,48755,195193,4639,4568,"4,568",0.431917688,0.568082312,222,301,0.627077923,0.001366469,0.568082312,{'Rockingham': 4639},610989,20201104,1630,New Hampshire,0.459305655,202011041630,NH
Connecticut (EV: 7),32:53.8,Biden,Trump,936450,638567,297883,224504,6,0,0,0,0,635,753,1.17388194,1.80E-05,0.36857685,{'Tolland': 6},1599813,20201104,1632,Connecticut,0.405434989,202011041632,CT
Maine (EV: 4),32:53.8,Biden,Trump,350616,273215,77401,175527,2960,2880,"2,880",0.646527778,0.353472222,319,552,0.727034621,0.006199693,0.501924086,{'Cumberland': 2960},643934,20201104,1632,Maine,0.437963166,202011041632,ME
Michigan (EV: 16),32:53.8,Biden,Trump,2573254,2541943,31311,337865,169,0,0,0,0,4472,4974,0.547062202,2.35E-05,0.4457,{'Jackson': 32},5201437,20201104,1632,Michigan,0.496939414,202011041632,MI
New Hampshire (EV: 4),32:53.8,Biden,Trump,324201,275468,48733,194541,652,630,630,0.482539683,0.517460317,223,301,0.627446288,0.000368365,0.561946903,{'Rockingham': 652},611641,20201104,1632,New Hampshire,0.459366751,202011041632,NH
Oregon (EV: 7),32:53.8,Biden,Trump,1240395,863714,376681,205303,61,60,60,0.266666667,0.733333333,1259,1334,1.447503477,0.00021103,0.864674868,{'Gilliam': 61},2169018,20201104,1632,Oregon,0.41048919,202011041632,OR
Pennsylvania (EV: 20),32:53.8,Trump,Biden,3034722,2522086,512636,1293877,6321,6341,"6,341",0.476580981,0.523419019,7151,9128,0.700623117,0.000859675,0.755,{'Schuylkill': 6448},5631378,20201104,1632,Pennsylvania,0.546126841,202011041632,PA
Georgia (EV: 16),35:11.8,Trump,Biden,2384517,2280897,103620,271677,502,495,495,0.414141414,0.585858586,2493,2655,0.693108896,0.000198049,0.622377622,{'Bryan': 502},4723815,20201104,1635,Georgia,0.511105124,202011041635,GA
Maine (EV: 4),35:11.8,Biden,Trump,351910,274783,77127,172593,2934,2862,"2,862",0.452131377,0.547868623,320,552,0.730076737,0.003042116,0.50703459,{'Lincoln': 2934},646868,20201104,1635,Maine,0.438465086,202011041635,ME
Michigan (EV: 16),35:11.8,Biden,Trump,2575224,2545699,29525,332125,5740,5726,"5,726",0.344044708,0.655955292,4475,4974,0.545144708,-0.001917494,0.5075,{'Lapeer': 5818},5207177,20201104,1635,Michigan,0.497117219,202011041635,MI
Georgia (EV: 16),37:07.2,Trump,Biden,2385255,2283418,101837,268387,3290,3259,"3,259",0.226449831,0.773550169,2493,2655,0.692112528,-0.000996368,0.750978857,"{'DeKalb': 2095, 'Houston': 1195}",4727105,20201104,1637,Georgia,0.510906418,202011041637,GA
Michigan (EV: 16),37:07.2,Biden,Trump,2582966,2548197,34769,321759,10366,10240,"10,240",0.756054688,0.243945313,4486,4974,0.554875692,0.009730984,0.477466667,{'Genesee': 10366},5217543,20201104,1637,Michigan,0.496611977,202011041637,MI
New Jersey (EV: 14),37:07.2,Biden,Trump,1765276,1098023,667253,1663319,13,12,12,0.666666667,0.333333333,3602,6334,0.703821949,2.81E-06,0.333333333,{'Camden': 13},2900915,20201104,1637,New Jersey,0.383481781,202011041637,NJ
Vermont (EV: 3),37:07.2,Biden,Trump,226963,110843,116120,17985,29,23,23,0.826086957,0.173913043,268,275,3.836337022,0.005801315,0.470976253,"{'Addison': 6, 'Orange': 23}",349443,20201104,1637,Vermont,0.328126203,202011041637,VT
Connecticut (EV: 7),41:26.6,Biden,Trump,952998,653354,299644,192616,31888,31335,"31,335",0.528099569,0.471900431,644,753,1.290087894,0.116205955,0.471900431,{'Hartford': 31888},1631701,20201104,1641,Connecticut,0.406731526,202011041641,CT
Maine (EV: 4),41:26.6,Biden,Trump,356545,278729,77816,163726,8867,8581,"8,581",0.540146836,0.459853164,327,552,0.744703792,0.014627055,0.4836,"{'Cumberland': 1206, 'Franklin': 761, 'Oxford': 1830, 'Sagadahoc': 3637, 'Waldo': 598, 'Washington': 835}",655735,20201104,1641,Maine,0.438753986,202011041641,ME
Minnesota (EV: 10),41:26.6,Biden,Trump,1683477,1455024,228453,160869,1339,1290,"1,290",0.472093023,0.527906977,3769,4110,1.226923437,0.005773423,0.610982324,"{'Benton': 664, 'Mower': 675}",3203846,20201104,1641,Minnesota,0.463604759,202011041641,MN
Mississippi (EV: 6),41:26.6,Trump,Biden,585187,341592,243595,386539,60941,59780,"59,780",0.690548678,0.309451322,1462,1766,0.819721342,0.069371348,0.309451322,{'Harrison': 60941},941374,20201104,1641,Mississippi,0.63142022,202011041641,MS
Pennsylvania (EV: 20),41:26.6,Trump,Biden,3040962,2536072,504890,1273395,20482,20226,"20,226",0.308513794,0.691486206,7169,9128,0.700769849,0.000146733,0.670333333,{'Northampton': 20482},5651860,20201104,1641,Pennsylvania,0.5452651,202011041641,PA
South Carolina (EV: 9),41:26.6,Trump,Biden,1310257,955036,355221,214387,126,123,123,0.455284553,0.544715447,2047,2263,1.340728845,0.000467806,0.590643275,{'Dorchester': 126},2299815,20201104,1641,South Carolina,0.578405089,202011041641,SC
Connecticut (EV: 7),45:02.2,Biden,Trump,953013,653378,299635,192577,39,39,39,0.384615385,0.615384615,644,753,1.290224165,0.00013627,0.4721,{'New Haven': 39},1631740,20201104,1645,Connecticut,0.406736592,202011041645,CT
Maine (EV: 4),45:02.2,Biden,Trump,356903,279385,77518,162685,1041,1014,"1,014",0.353057199,0.646942801,329,552,0.745326518,0.000622727,0.4875,"{'Aroostook': 42, 'Cumberland': 999}",656776,20201104,1645,Maine,0.43908576,202011041645,ME
Pennsylvania (EV: 20),45:02.2,Trump,Biden,3044682,2545561,499121,1260046,13349,13209,"13,209",0.281626164,0.718373836,7181,9128,0.700578467,-0.000191383,0.703333333,"{'Carbon': 237, 'Lancaster': 13112}",5665209,20201104,1645,Pennsylvania,0.544642156,202011041645,PA
Michigan (EV: 16),52:58.6,Biden,Trump,2584759,2550210,34549,317922,3837,3806,"3,806",0.471098266,0.528901734,4489,4974,0.555186571,0.000310879,0.471633333,{'Macomb': 3837},5221380,20201104,1652,Michigan,0.49663591,202011041652,MI
Pennsylvania (EV: 20),52:58.6,Trump,Biden,3044696,2545576,499120,1260016,30,29,29,0.482758621,0.517241379,7181,9128,0.70058284,4.37E-06,0.703166667,{'Dauphin': 30},5665239,20201104,1652,Pennsylvania,0.544641835,202011041652,PA
Maine (EV: 4),04:22.0,Biden,Trump,358564,281706,76858,158585,4100,3982,"3,982",0.417127072,0.582872928,337,552,0.749526353,0.004199835,0.4971,"{'Aroostook': 962, 'Lincoln': 1008, 'Piscataquis': 1354, 'Somerset': 776}",660876,20201104,1704,Maine,0.439980008,202011041704,ME
Michigan (EV: 16),04:22.0,Biden,Trump,2590150,2558889,31261,303565,14357,14070,"14,070",0.38315565,0.61684435,4497,4974,0.552296146,-0.002890426,0.480866667,"{'Allegan': 13037, 'Eaton': 1320}",5235737,20201104,1704,Michigan,0.496964385,202011041704,MI
Pennsylvania (EV: 20),04:22.0,Trump,Biden,3048870,2556520,492350,1244799,15217,15118,"15,118",0.276094722,0.723905278,7193,9128,0.700280919,-0.000301921,0.7195,"{'Bucks': 10669, 'Clarion': 1146, 'Clinton': 488, 'Luzerne': 2935}",5680456,20201104,1704,Pennsylvania,0.543917551,202011041704,PA
South Carolina (EV: 9),04:22.0,Trump,Biden,1335073,1025799,309274,117822,96565,95579,"95,579",0.259638624,0.740361376,2118,2263,1.831903571,0.491174726,0.740361376,{'Richland': 96565},2396380,20201104,1704,South Carolina,0.565499951,202011041704,SC
Virginia (EV: 13),04:22.0,Biden,Trump,2315840,1927215,388625,161454,119,119,119,0.151260504,0.848739496,2382,2584,1.726763076,0.000641711,0.848739496,"{'Galax': 1, 'Roanoke': 18, 'Surry': 100}",4312300,20201104,1704,Virginia,0.454204577,202011041704,VA
Vermont (EV: 3),04:22.0,Biden,Trump,226963,110843,116120,17977,8,0,0,0,0,268,275,3.837821735,0.001484714,0.470976253,{'Washington': 8},349451,20201104,1704,Vermont,0.328126203,202011041704,VT
Alabama (EV: 9),16:47.7,Trump,Biden,1417679,830869,586810,43805,49226,48782,"48,782",0.17678652,0.82321348,1937,2069,7.292970312,3.42251668,0.82321348,{'Jefferson': 49226},2279481,20201104,1716,Alabama,0.630486429,202011041716,AL
Florida (EV: 29),16:47.7,Trump,Biden,5646949,5269926,377023,36016,0,0,0,0,0,5947,6009,5.782637444,0,,{},11031440,20201104,1716,Florida,0.517267899,202011041716,FL
Georgia (EV: 16),16:47.7,Trump,Biden,2387671,2300063,87608,249143,19244,19061,"19,061",0.126750957,0.873249043,2503,2655,0.678035514,-0.014077014,0.852787,{'DeKalb': 19244},4746349,20201104,1716,Georgia,0.509344387,202011041716,GA
Indiana (EV: 11),16:47.7,Trump,Biden,1539667,992560,547107,444803,86,94,94,0.744680851,0.255319149,4275,4969,1.127589685,0.000174074,0.255319149,{'Vermillion': 96},2589863,20201104,1716,Indiana,0.608028822,202011041716,IN
Massachusetts (EV: 11),16:47.7,Biden,Trump,1626932,754451,872481,1195314,533,515,515,0.580582524,0.419417476,1452,2174,0.873390161,0.000201929,0.36757605,{'Berkshire': 533},2436088,20201104,1716,Massachusetts,0.316812121,202011041716,MA
Maine (EV: 4),16:47.7,Biden,Trump,359207,282959,76248,156604,1981,1896,"1,896",0.339135021,0.660864979,339,552,0.750677326,0.001150972,0.508366667,{'Penobscot': 1981},662857,20201104,1716,Maine,0.440632173,202011041716,ME
Michigan (EV: 16),16:47.7,Biden,Trump,2590150,2558889,31261,303565,0,0,0,0,0,4513,4974,0.552296146,0,0.480866667,{},5235737,20201104,1716,Michigan,0.496964385,202011041716,MI
Minnesota (EV: 10),16:47.7,Biden,Trump,1685278,1457439,227839,156595,4274,4216,"4,216",0.427182163,0.572817837,3773,4110,1.244756569,0.017833132,0.596510164,{'Stearns': 4274},3208120,20201104,1716,Minnesota,0.46375127,202011041716,MN
Nebraska (EV: 5),16:47.7,Trump,Biden,507700,353965,153735,71626,0,0,0,0,0,1262,1435,1.601925755,0,,{},880645,20201104,1716,Nebraska,0.589208103,202011041716,NE
Pennsylvania (EV: 20),16:47.7,Trump,Biden,3056769,2584147,472622,1209119,35680,35526,"35,526",0.222344199,0.777655801,7237,9128,0.697929147,-0.002351772,0.777655801,"{'Allegheny': 15055, 'Erie': 5524, 'Montgomery': 15393}",5716136,20201104,1716,Pennsylvania,0.54189231,202011041716,PA
South Carolina (EV: 9),16:47.7,Trump,Biden,1335073,1025799,309274,117822,0,0,0,0,0,2119,2263,1.831903571,0,0.740366667,{},2396380,20201104,1716,South Carolina,0.565499951,202011041716,SC
South Dakota (EV: 3),16:47.7,Trump,Biden,244158,127217,116941,41146,2,2,2,0.5,0.5,653,693,1.959362938,7.09E-05,0.444444444,{'Hand': 2},381629,20201104,1716,South Dakota,0.657443285,202011041716,SD
Vermont (EV: 3),16:47.7,Biden,Trump,226963,110843,116120,17972,5,0,0,0,0,268,275,3.838750352,0.000928617,0.470976253,{'Lamoille': 5},349456,20201104,1716,Vermont,0.328126203,202011041716,VT
Arkansas (EV: 6),24:40.8,Trump,Biden,749828,414340,335488,20969,24,23,23,0.782608696,0.217391304,2352,2579,8.732534011,0.00973039,0.386363636,{'Franklin': 24},1198100,20201104,1724,Arkansas,0.644089169,202011041724,AR
Connecticut (EV: 7),24:40.8,Biden,Trump,955975,656077,299898,186806,5771,5661,"5,661",0.523229111,0.476770889,645,753,1.315351604,0.025127439,0.473,{'Middlesex': 5771},1637511,20201104,1724,Connecticut,0.406982529,202011041724,CT
New Hampshire (EV: 4),24:40.8,Biden,Trump,324546,275891,48655,193757,784,768,768,0.44921875,0.55078125,224,301,0.627757164,0.000310876,0.560509554,{'Grafton': 784},612425,20201104,1724,New Hampshire,0.459483676,202011041724,NH
Pennsylvania (EV: 20),24:40.8,Trump,Biden,3056878,2584255,472623,1208900,219,217,217,0.502304147,0.497695853,7237,9128,0.697965422,3.63E-05,0.775633333,{'Carbon': 219},5716355,20201104,1724,Pennsylvania,0.541890787,202011041724,PA
California (EV: 55),33:32.8,Biden,Trump,7732837,3901748,3831089,5639632,4001,3914,"3,914",0.760091978,0.239908022,14905,20498,0.847202318,0.000430533,0.404727321,{'Santa Clara': 4001},11856274,20201104,1733,California,0.335357729,202011041733,CA
Connecticut (EV: 7),33:32.8,Biden,Trump,965725,663369,302356,169482,17324,17042,"17,042",0.572115949,0.427884051,651,753,1.406060489,0.090708885,0.448,{'Fairfield': 17324},1654835,20201104,1733,Connecticut,0.407201181,202011041733,CT
Hawaii (EV: 4),33:32.8,Biden,Trump,365802,196602,169200,615,21638,20759,"20,759",0.509465774,0.490534226,250,250,140.8647572,136.4945455,0.490534226,"{'Hawaii': 3284, 'Honolulu': 12469, 'Maui': 5885}",573854,20201104,1733,Hawaii,0.349574327,202011041733,HI
Massachusetts (EV: 11),33:32.8,Biden,Trump,1646957,767146,879811,1161817,33497,32720,"32,720",0.612011002,0.387988998,1471,2174,0.887383001,0.013992839,0.387988998,"{'Berkshire': 1210, 'Norfolk': 32287}",2469585,20201104,1733,Massachusetts,0.317776831,202011041733,MA
Maine (EV: 4),33:32.8,Biden,Trump,359423,283295,76128,156039,565,552,552,0.391304348,0.608695652,340,552,0.751189053,0.000511727,0.51,{'Washington': 565},663422,20201104,1733,Maine,0.440776515,202011041733,ME
Nebraska (EV: 5),33:32.8,Trump,Biden,507700,353965,153735,71626,0,0,0,0,0,1262,1435,1.601925755,0,,{},880645,20201104,1733,Nebraska,0.589208103,202011041733,NE
New Hampshire (EV: 4),33:32.8,Biden,Trump,325129,276257,48872,192801,956,949,949,0.614330875,0.385669125,225,301,0.628963264,0.0012061,0.536514823,{'Merrimack': 956},613381,20201104,1733,New Hampshire,0.459367195,202011041733,NH
Wisconsin (EV: 10),33:32.8,Biden,Trump,1630337,1609640,20697,592,0,0,0,0,0,3659,3661,18.28595083,0,,{},3296836,20201104,1733,Wisconsin,0.496805996,202011041733,WI
California (EV: 55),41:18.7,Biden,Trump,7733224,3902070,3831154,5638901,731,709,709,0.54583921,0.45416079,14906,20498,0.847253219,5.09E-05,0.408959189,{'San Joaquin': 731},11857005,20201104,1741,California,0.335364968,202011041741,CA
Georgia (EV: 16),41:18.7,Trump,Biden,2387795,2300178,87617,248896,247,239,239,0.518828452,0.481171548,2503,2655,0.678230501,0.000194987,0.8489473,{'Bryan': 247},4746596,20201104,1741,Georgia,0.50934487,202011041741,GA
Maine (EV: 4),41:18.7,Biden,Trump,360178,284374,75804,154162,1877,1834,"1,834",0.411668484,0.588331516,341,552,0.753165332,0.001976279,0.513533333,{'Sagadahoc': 1877},665299,20201104,1741,Maine,0.441196366,202011041741,ME
Michigan (EV: 16),41:18.7,Biden,Trump,2591015,2559684,31331,302509,1056,1660,"1,660",0.521084337,0.478915663,4519,4974,0.552596212,0.000300067,0.471066667,"{'Ingham': 25, 'St. Clair': 773}",5236793,20201104,1741,Michigan,0.496958568,202011041741,MI
Minnesota (EV: 10),41:18.7,Biden,Trump,1686086,1457962,228124,155225,1370,1331,"1,331",0.607062359,0.392937641,3774,4110,1.25226954,0.007512971,0.574744959,"{'Beltrami': 74, 'Dakota': 1296}",3209490,20201104,1741,Minnesota,0.463721292,202011041741,MN
New Hampshire (EV: 4),41:18.7,Biden,Trump,325935,276698,49237,191528,1273,1247,"1,247",0.646351243,0.353648757,226,301,0.630789987,0.001826723,0.508576329,{'Cheshire': 1273},614654,20201104,1741,New Hampshire,0.459148437,202011041741,NH
Pennsylvania (EV: 20),41:18.7,Trump,Biden,3056940,2584347,472593,1208745,155,154,154,0.402597403,0.597402597,7237,9128,0.69797824,1.28E-05,0.7747,{'Carbon': 155},5716510,20201104,1741,Pennsylvania,0.541886984,202011041741,PA
South Carolina (EV: 9),41:18.7,Trump,Biden,1335435,1025969,309466,117281,541,532,532,0.680451128,0.319548872,2119,2263,1.838878117,0.006974547,0.7329,{'Beaufort': 541},2396921,20201104,1741,South Carolina,0.565525848,202011041741,SC
Vermont (EV: 3),41:18.7,Biden,Trump,226963,110843,116120,17970,2,0,0,0,0,268,275,3.839121944,0.000371592,0.470976253,{'Rutland': 2},349458,20201104,1741,Vermont,0.328126203,202011041741,VT
Connecticut (EV: 7),44:28.2,Biden,Trump,965757,663388,302369,169430,52,51,51,0.62745098,0.37254902,651,753,1.406377538,0.000317049,0.447833333,{'New London': 52},1654887,20201104,1744,Connecticut,0.407200096,202011041744,CT
Georgia (EV: 16),44:28.2,Trump,Biden,2388871,2301495,87376,246458,2438,2393,"2,393",0.449644797,0.550355203,2503,2655,0.679498492,0.001267991,0.820952829,{'Houston': 2438},4749034,20201104,1744,Georgia,0.509314412,202011041744,GA
Massachusetts (EV: 11),44:28.2,Biden,Trump,1664336,780555,883781,1130415,31402,30788,"30,788",0.564473171,0.435526829,1498,2174,0.899940741,0.012557741,0.435526829,{'Bristol': 31402},2500987,20201104,1744,Massachusetts,0.319259632,202011041744,MA
Michigan (EV: 16),44:28.2,Biden,Trump,2598219,2567577,30642,287236,15273,15097,"15,097",0.477180897,0.522819103,4529,4974,0.55417473,0.001578517,0.5619,{'Macomb': 15273},5252066,20201104,1744,Michigan,0.497034145,202011041744,MI
Pennsylvania (EV: 20),44:28.2,Trump,Biden,3060862,2591439,469423,1197891,10854,11014,"11,014",0.356092246,0.643907754,7246,9128,0.698432099,0.00045386,0.7256,"{'Cambria': 1249, 'Franklin': 9913}",5727364,20201104,1744,Pennsylvania,0.541524947,202011041744,PA
Georgia (EV: 16),57:21.5,Trump,Biden,2389263,2303428,85835,244082,2376,2325,"2,325",0.168602151,0.831397849,2504,2655,0.678049281,-0.001449211,0.821824841,{'DeKalb': 2376},4751410,20201104,1757,Georgia,0.509145605,202011041757,GA
Massachusetts (EV: 11),57:21.5,Biden,Trump,1673616,787603,886013,1113700,16715,16328,"16,328",0.568348849,0.431651151,1506,2174,0.906968479,0.007027737,0.433433333,"{'Bristol': 4724, 'Franklin': 1855, 'Hampshire': 587, 'Worcester': 9549}",2517702,20201104,1757,Massachusetts,0.320005249,202011041757,MA
Michigan (EV: 16),57:21.5,Biden,Trump,2629877,2581701,48176,235860,51376,45782,"45,782",0.691494474,0.308505526,4639,4974,0.60372775,0.049553021,0.308505526,"{'Oakland': 2149, 'Wayne': 49227}",5303442,20201104,1757,Michigan,0.495377983,202011041757,MI
Minnesota (EV: 10),57:21.5,Biden,Trump,1687325,1458436,228889,153484,1741,1713,"1,713",0.723292469,0.276707531,3778,4110,1.263353991,0.011084451,0.5386951,"{'Beltrami': 286, 'Dakota': 139, 'Mower': 1316}",3211231,20201104,1757,Minnesota,0.463619455,202011041757,MN
